date,open,high,low,close,volume,range,conditions,first_trade_ratio,first_trade_start_close,first_trade_end_close,first_trade_high,first_trade_low,second_trade_ratio,second_trade_start_close,second_trade_end_close,second_trade_high,second_trade_low,final_trade_ratio,final_trade_start_close,final_trade_end_close,final_trade_high,final_trade_low,final_high_is_daily_high,final_low_is_daily_low
20231219,17596.0,17621.0,17505.0,17574.0,73241.0,116.0,"day_reversal, day_time_segment_ratio",0.6129032258064516,17614.0,17581.0,17621.0,17573.0,1.0,17583.0,17544.0,17592.0,17539.0,0.13807531380753138,17540.0,17574.0,17584.0,17505.0,False,True
20231220,17605.0,17655.0,17596.0,17636.0,38508.0,59.0,"day_reversal, day_time_segment_ratio",0.7741935483870968,17623.0,17615.0,17631.0,17600.0,0.23333333333333334,17611.0,17628.0,17630.0,17596.0,0.20089285714285715,17637.0,17636.0,17655.0,17606.0,True,False
20231221,17442.0,17544.0,17414.0,17529.0,72858.0,130.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7096774193548387,17436.0,17474.0,17490.0,17414.0,0.9666666666666667,17471.0,17475.0,17495.0,17455.0,1.0,17464.0,17529.0,17544.0,17463.0,True,False
20231222,17563.0,17597.0,17542.0,17558.0,52665.0,55.0,day_time_segment_ratio,0.967741935483871,17576.0,17553.0,17586.0,17542.0,0.6666666666666666,17550.0,17577.0,17590.0,17544.0,0.5523012552301255,17578.0,17558.0,17597.0,17548.0,True,False
20231225,17644.0,17666.0,17607.0,17622.0,36922.0,59.0,"day_reversal, day_time_segment_ratio",1.0,17652.0,17629.0,17666.0,17612.0,1.0,17627.0,17626.0,17636.0,17607.0,0.4476987447698745,17622.0,17622.0,17645.0,17608.0,False,False
20231226,17651.0,17740.0,17634.0,17735.0,52567.0,106.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7096774193548387,17646.0,17663.0,17664.0,17634.0,1.0,17674.0,17703.0,17710.0,17663.0,1.0,17701.0,17735.0,17740.0,17685.0,True,False
20231227,17755.0,17874.0,17737.0,17857.0,64574.0,137.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8064516129032258,17743.0,17793.0,17796.0,17737.0,1.0,17795.0,17804.0,17821.0,17792.0,1.0,17810.0,17857.0,17874.0,17803.0,True,False
20231228,17850.0,17887.0,17821.0,17865.0,56412.0,66.0,"day_reversal, day_time_segment_ratio",0.8064516129032258,17847.0,17856.0,17885.0,17844.0,0.7333333333333333,17852.0,17874.0,17887.0,17851.0,0.6527196652719666,17879.0,17865.0,17882.0,17821.0,False,True
20231229,17853.0,17900.0,17828.0,17868.0,56464.0,72.0,"day_reversal, day_time_segment_ratio",0.7096774193548387,17853.0,17843.0,17864.0,17830.0,0.8333333333333334,17849.0,17842.0,17849.0,17828.0,0.6276150627615062,17840.0,17868.0,17900.0,17837.0,True,False
20240102,17838.0,17920.0,17751.0,17798.0,82820.0,169.0,day_time_segment_ratio,0.7419354838709677,17833.0,17833.0,17920.0,17811.0,1.0,17832.0,17802.0,17858.0,17800.0,1.0,17800.0,17798.0,17828.0,17751.0,False,True
20240103,17658.0,17667.0,17507.0,17546.0,97821.0,160.0,"day_strong_trend, day_reversal, day_time_segment_ratio",1.0,17663.0,17626.0,17667.0,17606.0,1.0,17622.0,17597.0,17628.0,17575.0,0.9874476987447699,17603.0,17546.0,17618.0,17507.0,False,True
20240104,17525.0,17583.0,17525.0,17546.0,57094.0,58.0,day_time_segment_ratio,0.7096774193548387,17555.0,17570.0,17583.0,17525.0,0.8,17568.0,17560.0,17573.0,17526.0,0.8451882845188284,17556.0,17546.0,17568.0,17527.0,False,False
20240105,17577.0,17626.0,17491.0,17519.0,76737.0,135.0,"day_reversal, day_time_segment_ratio",0.41935483870967744,17576.0,17599.0,17605.0,17552.0,0.7333333333333333,17595.0,17576.0,17626.0,17561.0,0.99581589958159,17577.0,17519.0,17580.0,17491.0,False,True
20240108,17572.0,17706.0,17568.0,17595.0,86152.0,138.0,"day_reversal, day_time_segment_ratio",1.0,17591.0,17662.0,17665.0,17568.0,0.0,17678.0,17670.0,17706.0,17653.0,0.9748953974895398,17666.0,17595.0,17672.0,17577.0,False,False
20240109,17770.0,17782.0,17526.0,17545.0,96273.0,256.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,17775.0,17672.0,17782.0,17665.0,1.0,17656.0,17639.0,17690.0,17635.0,1.0,17646.0,17545.0,17659.0,17526.0,False,True
20240110,17509.0,17521.0,17439.0,17458.0,70182.0,82.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8709677419354839,17512.0,17460.0,17521.0,17439.0,0.7333333333333333,17470.0,17473.0,17505.0,17460.0,0.5062761506276151,17478.0,17458.0,17513.0,17446.0,False,False
20240111,17490.0,17606.0,17481.0,17575.0,85691.0,125.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.7741935483870968,17535.0,17521.0,17543.0,17486.0,0.5,17526.0,17522.0,17535.0,17481.0,0.8870292887029289,17525.0,17575.0,17606.0,17496.0,True,False
20240112,17466.0,17570.0,17447.0,17489.0,73279.0,123.0,"day_reversal, day_time_segment_ratio",0.6129032258064516,17462.0,17454.0,17483.0,17447.0,0.5666666666666667,17453.0,17493.0,17505.0,17449.0,0.24686192468619247,17504.0,17489.0,17570.0,17483.0,True,False
20240115,17580.0,17655.0,17527.0,17559.0,106599.0,128.0,day_time_segment_ratio,0.8387096774193549,17644.0,17565.0,17655.0,17558.0,1.0,17570.0,17562.0,17572.0,17536.0,0.6401673640167364,17558.0,17559.0,17646.0,17527.0,False,True
20240116,17480.0,17499.0,17321.0,17333.0,107507.0,178.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.967741935483871,17450.0,17333.0,17499.0,17332.0,0.0,17337.0,17348.0,17390.0,17321.0,0.4100418410041841,17359.0,17333.0,17434.0,17327.0,False,False
20240117,17313.0,17344.0,17159.0,17167.0,61984.0,185.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6451612903225806,17316.0,17292.0,17330.0,17267.0,0.13333333333333333,17300.0,17289.0,17344.0,17283.0,1.0,17294.0,17167.0,17308.0,17159.0,False,True
20240118,17240.0,17326.0,17215.0,17280.0,90666.0,111.0,"day_reversal, day_time_segment_ratio",0.9354838709677419,17258.0,17304.0,17326.0,17234.0,0.8,17303.0,17236.0,17310.0,17231.0,0.19665271966527198,17230.0,17280.0,17289.0,17215.0,False,True
20240119,17541.0,17684.0,17504.0,17678.0,111821.0,180.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6451612903225806,17550.0,17524.0,17579.0,17508.0,0.06666666666666667,17523.0,17529.0,17538.0,17504.0,0.9832635983263598,17536.0,17678.0,17684.0,17521.0,True,False
20240122,17816.0,17843.0,17747.0,17817.0,83028.0,96.0,day_time_segment_ratio,0.9032258064516129,17777.0,17798.0,17823.0,17751.0,0.9333333333333333,17805.0,17812.0,17843.0,17790.0,0.3054393305439331,17810.0,17817.0,17830.0,17747.0,False,True
20240123,17799.0,17877.0,17790.0,17870.0,77229.0,87.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9354838709677419,17805.0,17843.0,17873.0,17790.0,0.26666666666666666,17848.0,17831.0,17870.0,17822.0,0.5271966527196653,17826.0,17870.0,17877.0,17817.0,True,False
20240124,17903.0,17941.0,17876.0,17903.0,65632.0,65.0,day_time_segment_ratio,0.4838709677419355,17898.0,17904.0,17915.0,17876.0,1.0,17899.0,17925.0,17934.0,17898.0,0.26359832635983266,17919.0,17903.0,17941.0,17878.0,True,False
20240125,18016.0,18030.0,17935.0,17995.0,74942.0,95.0,"day_reversal, day_time_segment_ratio",0.9032258064516129,18022.0,17954.0,18030.0,17951.0,1.0,17958.0,17947.0,17980.0,17944.0,0.7238493723849372,17949.0,17995.0,18011.0,17935.0,False,True
20240126,17951.0,18023.0,17936.0,17999.0,65753.0,87.0,"day_reversal, day_time_segment_ratio",0.8709677419354839,17960.0,18011.0,18013.0,17936.0,0.0,18008.0,17999.0,18015.0,17984.0,0.6443514644351465,17996.0,17999.0,18023.0,17957.0,True,False
20240129,18011.0,18135.0,17970.0,18125.0,73288.0,165.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.41935483870967744,18014.0,18033.0,18035.0,17970.0,1.0,18027.0,18077.0,18078.0,18025.0,1.0,18069.0,18125.0,18135.0,18066.0,True,False
20240130,18129.0,18139.0,18064.0,18081.0,63232.0,75.0,"day_strong_trend, day_reversal, day_time_segment_ratio",1.0,18131.0,18094.0,18139.0,18072.0,0.8,18083.0,18109.0,18128.0,18082.0,0.4393305439330544,18104.0,18081.0,18129.0,18064.0,False,True
20240131,17990.0,18003.0,17904.0,17920.0,78909.0,99.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8387096774193549,17969.0,17989.0,18003.0,17950.0,0.7333333333333333,17983.0,17943.0,17998.0,17935.0,1.0,17948.0,17920.0,17952.0,17904.0,False,True
20240201,17956.0,17994.0,17882.0,17986.0,82826.0,112.0,day_time_segment_ratio,0.8387096774193549,17974.0,17940.0,17994.0,17939.0,1.0,17933.0,17892.0,17948.0,17882.0,0.4769874476987448,17889.0,17986.0,17994.0,17883.0,True,False
20240202,18100.0,18105.0,18023.0,18084.0,64051.0,82.0,"day_reversal, day_time_segment_ratio",1.0,18088.0,18047.0,18105.0,18034.0,0.13333333333333333,18047.0,18050.0,18066.0,18023.0,0.8744769874476988,18049.0,18084.0,18090.0,18035.0,False,False
20240205,18008.0,18102.0,17958.0,18086.0,72131.0,144.0,"day_reversal, day_time_segment_ratio",0.5483870967741935,18007.0,17997.0,18028.0,17958.0,0.8666666666666667,17988.0,18028.0,18034.0,17982.0,1.0,18032.0,18086.0,18102.0,18011.0,True,False
20240215,18590.0,18696.0,18531.0,18667.0,109775.0,165.0,"day_reversal, day_time_segment_ratio",0.6129032258064516,18562.0,18593.0,18652.0,18531.0,0.26666666666666666,18598.0,18567.0,18646.0,18564.0,0.8368200836820083,18572.0,18667.0,18696.0,18560.0,True,False
20240216,18683.0,18726.0,18633.0,18634.0,60071.0,93.0,"day_reversal, day_time_segment_ratio",0.8064516129032258,18678.0,18719.0,18726.0,18674.0,0.5,18718.0,18694.0,18724.0,18689.0,1.0,18694.0,18634.0,18695.0,18633.0,False,True
20240219,18680.0,18692.0,18619.0,18671.0,55072.0,73.0,"day_reversal, day_time_segment_ratio",0.7096774193548387,18675.0,18666.0,18692.0,18640.0,0.5333333333333333,18666.0,18648.0,18680.0,18639.0,0.6820083682008368,18648.0,18671.0,18688.0,18619.0,False,True
20240220,18634.0,18754.0,18596.0,18753.0,65718.0,158.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6129032258064516,18639.0,18655.0,18659.0,18596.0,1.0,18665.0,18714.0,18737.0,18655.0,1.0,18716.0,18753.0,18754.0,18687.0,True,False
20240221,18738.0,18750.0,18659.0,18670.0,37957.0,91.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.9354838709677419,18727.0,18681.0,18750.0,18673.0,0.13333333333333333,18694.0,18699.0,18708.0,18662.0,0.46875,18699.0,18670.0,18728.0,18659.0,False,True
20240222,18887.0,18890.0,18751.0,18889.0,84570.0,139.0,day_time_segment_ratio,0.5806451612903226,18833.0,18852.0,18890.0,18825.0,0.9666666666666667,18848.0,18816.0,18855.0,18804.0,0.6150627615062761,18813.0,18889.0,18889.0,18751.0,False,True
20240223,18990.0,19000.0,18898.0,18913.0,80747.0,102.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8064516129032258,18987.0,18958.0,18999.0,18945.0,1.0,18965.0,18957.0,18967.0,18930.0,0.5606694560669456,18955.0,18913.0,19000.0,18898.0,True,True
20240226,18907.0,18996.0,18853.0,18963.0,68050.0,143.0,"day_reversal, day_time_segment_ratio",0.6129032258064516,18883.0,18899.0,18913.0,18853.0,1.0,18905.0,18935.0,18944.0,18899.0,0.99581589958159,18931.0,18963.0,18996.0,18905.0,True,False
20240227,18950.0,19020.0,18750.0,18867.0,120437.0,270.0,"day_high_volatility, day_reversal, day_time_segment_ratio",1.0,18944.0,19000.0,19020.0,18941.0,0.16666666666666666,19001.0,18982.0,19013.0,18979.0,0.9079497907949791,18978.0,18867.0,18982.0,18750.0,False,True
20240229,18808.0,18997.0,18805.0,18966.0,84794.0,192.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6774193548387096,18831.0,18832.0,18847.0,18805.0,1.0,18850.0,18857.0,18885.0,18833.0,0.9748953974895398,18863.0,18966.0,18997.0,18836.0,True,False
20240301,18968.0,19017.0,18924.0,18961.0,75117.0,93.0,day_time_segment_ratio,0.5806451612903226,18979.0,18981.0,19017.0,18962.0,0.7333333333333333,18975.0,18960.0,18994.0,18924.0,0.6778242677824268,18965.0,18961.0,19007.0,18943.0,False,False
20240304,19144.0,19340.0,19137.0,19314.0,97727.0,203.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8709677419354839,19153.0,19174.0,19190.0,19137.0,1.0,19192.0,19268.0,19272.0,19172.0,1.0,19279.0,19314.0,19340.0,19253.0,True,False
20240305,19362.0,19436.0,19305.0,19389.0,83512.0,131.0,day_time_segment_ratio,0.3548387096774194,19370.0,19356.0,19407.0,19351.0,0.4666666666666667,19341.0,19389.0,19404.0,19305.0,0.06694560669456066,19399.0,19389.0,19436.0,19360.0,True,False
20240306,19282.0,19523.0,19271.0,19509.0,96066.0,252.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7741935483870968,19283.0,19322.0,19328.0,19271.0,1.0,19327.0,19370.0,19371.0,19317.0,1.0,19380.0,19509.0,19523.0,19367.0,True,False
20240307,19688.0,19770.0,19584.0,19709.0,120690.0,186.0,day_time_segment_ratio,0.6451612903225806,19689.0,19712.0,19725.0,19633.0,0.3,19730.0,19694.0,19751.0,19652.0,0.32217573221757323,19710.0,19709.0,19770.0,19584.0,True,True
20240308,19930.0,20009.0,19638.0,19791.0,171466.0,371.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.6129032258064516,19954.0,19961.0,19995.0,19908.0,0.8666666666666667,19974.0,19984.0,20009.0,19944.0,0.9121338912133892,19992.0,19791.0,19998.0,19638.0,False,True
20240311,19691.0,19825.0,19679.0,19715.0,97470.0,146.0,"day_reversal, day_time_segment_ratio",0.8064516129032258,19703.0,19794.0,19796.0,19684.0,1.0,19792.0,19795.0,19825.0,19761.0,0.8744769874476988,19782.0,19715.0,19794.0,19679.0,False,True
20240312,19714.0,19956.0,19698.0,19955.0,91456.0,258.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.5161290322580645,19727.0,19753.0,19763.0,19698.0,1.0,19758.0,19801.0,19808.0,19747.0,1.0,19793.0,19955.0,19956.0,19771.0,True,False
20240313,19994.0,20064.0,19886.0,19927.0,111324.0,178.0,"day_reversal, day_time_segment_ratio",0.7419354838709677,20003.0,20004.0,20064.0,19962.0,1.0,20006.0,19982.0,20008.0,19935.0,0.9748953974895398,19983.0,19927.0,19998.0,19886.0,False,True
20240314,19897.0,19978.0,19799.0,19939.0,108675.0,179.0,day_time_segment_ratio,0.3225806451612903,19914.0,19866.0,19950.0,19851.0,0.2,19854.0,19916.0,19918.0,19799.0,0.9163179916317992,19929.0,19939.0,19978.0,19883.0,True,False
20240315,19828.0,19873.0,19723.0,19730.0,105920.0,150.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.4838709677419355,19848.0,19847.0,19860.0,19784.0,0.13333333333333333,19846.0,19842.0,19873.0,19794.0,0.9456066945606695,19826.0,19730.0,19860.0,19723.0,False,True
20240318,19778.0,19920.0,19747.0,19919.0,80811.0,173.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.8709677419354839,19807.0,19778.0,19820.0,19749.0,0.43333333333333335,19767.0,19785.0,19795.0,19747.0,0.899581589958159,19782.0,19919.0,19920.0,19756.0,True,False
20240319,19816.0,19911.0,19739.0,19867.0,89539.0,172.0,"day_reversal, day_time_segment_ratio",0.6129032258064516,19796.0,19779.0,19821.0,19739.0,0.26666666666666666,19788.0,19793.0,19802.0,19749.0,1.0,19796.0,19867.0,19911.0,19782.0,True,False
20240320,19860.0,19956.0,19731.0,19747.0,68529.0,225.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8387096774193549,19879.0,19930.0,19948.0,19845.0,0.6,19931.0,19855.0,19956.0,19854.0,0.8839285714285714,19858.0,19747.0,19922.0,19731.0,False,True
20240321,20048.0,20264.0,20029.0,20264.0,101257.0,235.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8387096774193549,20042.0,20090.0,20090.0,20029.0,1.0,20092.0,20095.0,20125.0,20081.0,1.0,20089.0,20264.0,20264.0,20070.0,True,False
20240322,20226.0,20285.0,20122.0,20242.0,94435.0,163.0,day_time_segment_ratio,0.7741935483870968,20227.0,20251.0,20285.0,20202.0,0.5666666666666667,20255.0,20235.0,20263.0,20212.0,0.2217573221757322,20233.0,20242.0,20252.0,20122.0,False,True
20240325,20256.0,20307.0,20188.0,20231.0,72549.0,119.0,day_time_segment_ratio,0.9032258064516129,20257.0,20210.0,20271.0,20203.0,0.36666666666666664,20220.0,20220.0,20243.0,20188.0,0.8870292887029289,20227.0,20231.0,20307.0,20211.0,True,False
20240326,20280.0,20459.0,20038.0,20187.0,173503.0,421.0,"day_high_volatility, day_reversal, day_time_segment_ratio",1.0,20275.0,20389.0,20405.0,20270.0,0.36666666666666664,20390.0,20300.0,20459.0,20282.0,1.0,20267.0,20187.0,20316.0,20038.0,False,True
20240327,20185.0,20288.0,20148.0,20261.0,86219.0,140.0,"day_reversal, day_time_segment_ratio",0.5806451612903226,20182.0,20203.0,20220.0,20148.0,0.36666666666666664,20201.0,20188.0,20226.0,20168.0,0.9037656903765691,20190.0,20261.0,20288.0,20165.0,True,False
20240328,20238.0,20250.0,20081.0,20203.0,103776.0,169.0,"day_reversal, day_time_segment_ratio",0.6451612903225806,20234.0,20212.0,20248.0,20194.0,0.9333333333333333,20220.0,20165.0,20223.0,20081.0,0.9121338912133892,20161.0,20203.0,20250.0,20153.0,True,False
20240329,20226.0,20299.0,20192.0,20280.0,84005.0,107.0,"day_reversal, day_time_segment_ratio",0.7419354838709677,20235.0,20236.0,20262.0,20220.0,0.5666666666666667,20248.0,20271.0,20278.0,20192.0,0.9874476987447699,20252.0,20280.0,20299.0,20236.0,True,False
20240401,20393.0,20400.0,20259.0,20288.0,83504.0,141.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5483870967741935,20375.0,20384.0,20400.0,20333.0,0.7666666666666667,20390.0,20317.0,20395.0,20312.0,1.0,20318.0,20288.0,20344.0,20259.0,False,True
20240402,20350.0,20524.0,20350.0,20523.0,96479.0,174.0,"day_strong_trend, day_time_segment_ratio",0.9032258064516129,20366.0,20442.0,20445.0,20350.0,0.2,20433.0,20409.0,20446.0,20384.0,1.0,20410.0,20523.0,20524.0,20406.0,True,False
20240403,20370.0,20419.0,20275.0,20349.0,111539.0,144.0,day_time_segment_ratio,0.3548387096774194,20375.0,20374.0,20415.0,20348.0,0.7666666666666667,20380.0,20334.0,20395.0,20304.0,0.7112970711297071,20326.0,20349.0,20419.0,20275.0,True,True
20240408,20404.0,20520.0,20375.0,20450.0,85634.0,145.0,"day_reversal, day_time_segment_ratio",0.41935483870967744,20416.0,20429.0,20433.0,20375.0,0.9333333333333333,20419.0,20465.0,20470.0,20394.0,0.058577405857740586,20464.0,20450.0,20520.0,20434.0,True,False
20240409,20538.0,20877.0,20518.0,20874.0,117032.0,359.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8387096774193549,20529.0,20655.0,20686.0,20518.0,1.0,20650.0,20690.0,20734.0,20647.0,1.0,20701.0,20874.0,20877.0,20656.0,True,False
20240410,20822.0,20892.0,20804.0,20851.0,75617.0,88.0,"day_reversal, day_time_segment_ratio",0.2903225806451613,20822.0,20811.0,20863.0,20804.0,0.4,20820.0,20822.0,20853.0,20806.0,0.6150627615062761,20819.0,20851.0,20892.0,20809.0,True,False
20240411,20706.0,20764.0,20651.0,20753.0,87690.0,113.0,"day_reversal, day_time_segment_ratio",0.6774193548387096,20709.0,20712.0,20744.0,20695.0,0.43333333333333335,20713.0,20723.0,20736.0,20651.0,0.5774058577405857,20730.0,20753.0,20764.0,20668.0,True,False
20240412,20745.0,20809.0,20682.0,20755.0,85358.0,127.0,day_time_segment_ratio,0.9354838709677419,20747.0,20719.0,20758.0,20687.0,0.7,20716.0,20702.0,20728.0,20682.0,0.9832635983263598,20706.0,20755.0,20809.0,20697.0,True,False
20240415,20544.0,20605.0,20460.0,20508.0,96819.0,145.0,"day_reversal, day_time_segment_ratio",0.3225806451612903,20550.0,20534.0,20594.0,20520.0,0.6333333333333333,20527.0,20578.0,20599.0,20521.0,0.8619246861924686,20574.0,20508.0,20605.0,20460.0,True,True
20240416,20278.0,20286.0,19798.0,19953.0,162364.0,488.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.8064516129032258,20261.0,20158.0,20286.0,20146.0,1.0,20138.0,20094.0,20160.0,20055.0,1.0,20093.0,19953.0,20098.0,19798.0,False,True
20240417,19942.0,20289.0,19927.0,20238.0,71136.0,362.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.9354838709677419,19940.0,20029.0,20070.0,19927.0,0.1,20027.0,19995.0,20057.0,19993.0,0.9866071428571429,20002.0,20238.0,20289.0,19995.0,True,False
20240418,20070.0,20359.0,20025.0,20358.0,120074.0,334.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.2903225806451613,20070.0,20097.0,20097.0,20025.0,0.13333333333333333,20081.0,20063.0,20124.0,20051.0,1.0,20082.0,20358.0,20359.0,20064.0,True,False
20240419,19840.0,19924.0,19265.0,19546.0,237053.0,659.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.4838709677419355,19845.0,19728.0,19924.0,19720.0,1.0,19713.0,19602.0,19783.0,19440.0,0.8619246861924686,19594.0,19546.0,19696.0,19265.0,False,True
20240422,19620.0,19715.0,19445.0,19524.0,135149.0,270.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.7419354838709677,19696.0,19652.0,19715.0,19473.0,0.5333333333333333,19668.0,19588.0,19681.0,19528.0,0.7656903765690377,19630.0,19524.0,19673.0,19445.0,False,True
20240423,19651.0,19745.0,19554.0,19677.0,100540.0,191.0,day_time_segment_ratio,0.6129032258064516,19664.0,19668.0,19745.0,19638.0,0.8,19658.0,19625.0,19730.0,19616.0,0.6485355648535565,19622.0,19677.0,19727.0,19554.0,False,True
20240424,19930.0,20202.0,19916.0,20170.0,100556.0,286.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",0.7096774193548387,19941.0,20048.0,20065.0,19916.0,1.0,20056.0,20093.0,20095.0,20033.0,1.0,20086.0,20170.0,20202.0,20080.0,True,False
20240425,19940.0,19979.0,19834.0,19885.0,95501.0,145.0,"day_reversal, day_time_segment_ratio",0.7096774193548387,19927.0,19952.0,19979.0,19906.0,0.8,19927.0,19854.0,19962.0,19850.0,0.1087866108786611,19866.0,19885.0,19961.0,19834.0,False,True
20240426,20126.0,20271.0,20070.0,20178.0,113480.0,201.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5806451612903226,20130.0,20142.0,20168.0,20070.0,1.0,20139.0,20206.0,20228.0,20132.0,0.32217573221757323,20212.0,20178.0,20271.0,20080.0,True,False
20240429,20350.0,20560.0,20310.0,20552.0,97953.0,250.0,"day_high_volatility, day_strong_trend, day_reversal, day_time_segment_ratio",1.0,20323.0,20477.0,20477.0,20310.0,0.9666666666666667,20460.0,20510.0,20515.0,20377.0,1.0,20500.0,20552.0,20560.0,20478.0,True,False
20240430,20518.0,20576.0,20404.0,20413.0,76875.0,172.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.5483870967741935,20520.0,20518.0,20547.0,20474.0,1.0,20518.0,20546.0,20576.0,20513.0,0.2928870292887029,20549.0,20413.0,20575.0,20404.0,False,True
20240502,20250.0,20380.0,20215.0,20291.0,89870.0,165.0,"day_reversal, day_time_segment_ratio",0.8709677419354839,20293.0,20348.0,20369.0,20215.0,0.43333333333333335,20352.0,20327.0,20380.0,20285.0,0.8619246861924686,20340.0,20291.0,20341.0,20255.0,False,False
20240503,20548.0,20597.0,20306.0,20382.0,100776.0,291.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8709677419354839,20582.0,20533.0,20597.0,20506.0,0.6,20549.0,20527.0,20577.0,20521.0,1.0,20521.0,20382.0,20544.0,20306.0,False,True
20240506,20685.0,20714.0,20562.0,20602.0,83655.0,152.0,"day_reversal, day_time_segment_ratio",0.967741935483871,20672.0,20622.0,20691.0,20562.0,0.5333333333333333,20619.0,20642.0,20645.0,20585.0,0.7280334728033473,20642.0,20602.0,20714.0,20585.0,True,False
20240507,20733.0,20756.0,20536.0,20650.0,85424.0,220.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.5483870967741935,20730.0,20661.0,20756.0,20654.0,1.0,20656.0,20635.0,20665.0,20601.0,0.3263598326359833,20647.0,20650.0,20676.0,20536.0,False,True
20240508,20618.0,20738.0,20574.0,20725.0,72930.0,164.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6774193548387096,20633.0,20648.0,20653.0,20612.0,0.4,20655.0,20659.0,20666.0,20574.0,0.9456066945606695,20651.0,20725.0,20738.0,20609.0,True,False
20240509,20707.0,20763.0,20605.0,20612.0,78778.0,158.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.6451612903225806,20709.0,20731.0,20733.0,20681.0,0.9333333333333333,20725.0,20739.0,20753.0,20708.0,0.8535564853556485,20735.0,20612.0,20763.0,20605.0,True,True
20240510,20738.0,20828.0,20616.0,20809.0,92493.0,212.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.967741935483871,20746.0,20692.0,20751.0,20692.0,1.0,20686.0,20647.0,20713.0,20643.0,0.6861924686192469,20641.0,20809.0,20828.0,20616.0,True,True
20240513,20942.0,20965.0,20833.0,20883.0,78422.0,132.0,"day_reversal, day_time_segment_ratio",0.5806451612903226,20938.0,20905.0,20965.0,20887.0,0.8,20893.0,20890.0,20933.0,20860.0,0.9414225941422594,20885.0,20883.0,20935.0,20833.0,False,True
20240514,20892.0,21015.0,20868.0,21013.0,67846.0,147.0,"day_strong_trend, day_reversal, day_time_segment_ratio",0.4838709677419355,20890.0,20899.0,20956.0,20872.0,0.03333333333333333,20882.0,20900.0,20914.0,20868.0,0.9916317991631799,20906.0,21013.0,21015.0,20901.0,True,False
20240515,21184.0,21361.0,21116.0,21143.0,61866.0,245.0,"day_high_volatility, day_time_segment_ratio",0.8064516129032258,21149.0,21187.0,21206.0,21116.0,0.9666666666666667,21176.0,21219.0,21219.0,21157.0,0.375,21218.0,21143.0,21361.0,21132.0,True,False
20240516,21465.0,21556.0,21326.0,21370.0,104683.0,230.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.8064516129032258,21461.0,21485.0,21510.0,21448.0,1.0,21489.0,21548.0,21556.0,21474.0,0.9707112970711297,21538.0,21370.0,21547.0,21326.0,False,True
20240517,21303.0,21407.0,21288.0,21336.0,71825.0,119.0,"day_reversal, day_time_segment_ratio",0.8387096774193549,21317.0,21331.0,21379.0,21301.0,0.7,21339.0,21368.0,21388.0,21318.0,0.7782426778242678,21370.0,21336.0,21407.0,21288.0,True,True
20240520,21435.0,21485.0,21153.0,21302.0,109349.0,332.0,"day_high_volatility, day_reversal, day_time_segment_ratio",0.967741935483871,21449.0,21350.0,21485.0,21340.0,0.0,21324.0,21361.0,21384.0,21305.0,0.7656903765690377,21356.0,21302.0,21399.0,21153.0,False,True
